ID,X_begin,Y_begin,Z_begin,X_end,Y_end,Z_end,dCL,sigmaz0,NumLanes,Emis_g_m_s,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom,KPH,FRC,LANES,TruckRoute,METERS,NetworkID,hist_rel_10,hist_rel_22,FFS
344,626401.253,4270045,9,626402.1014,4270046.456,8.9,0,2,1,5.92260359625134e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,626402.1014,4270046.456,8.9,626402.8697,4270047.467,8.9,0,2,1,7.87460473126254e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,626402.8697,4270047.467,8.9,626403.4672,4270048.254,9,0,2,1,1.00729970250602e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,626403.4672,4270048.254,9,626403.8941,4270048.816,9,0,2,1,1.41742894873398e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,626403.8941,4270048.816,9,626404.0613,4270049.262,9,0,2,1,2.09680576467931e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,626404.0613,4270049.262,9,626404.2321,4270049.487,9,0,2,1,3.54357253507473e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,626404.2321,4270049.487,9,626404.3174,4270049.599,9,0,2,1,7.08714504503565e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,626404.3174,4270049.599,9,626404.3192,4270049.488,9,0,2,1,9.0102486893512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,626404.3192,4270049.488,9,626404.3209,4270049.377,9,0,2,1,9.0102486893512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,626404.3209,4270049.377,9,626404.3209,4270049.377,8.9,0,2,1,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,626404.3209,4270049.377,8.9,626404.2356,4270049.265,8.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,626404.2356,4270049.265,8.9,626404.1502,4270049.153,8.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,626404.1502,4270049.153,8.9,626404.1502,4270049.153,8.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,626404.1502,4270049.153,8.8,626404.1502,4270049.153,8.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,626404.1502,4270049.153,8.7,626404.1484,4270049.264,8.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,626404.1484,4270049.264,8.7,626404.1467,4270049.375,8.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,626404.1467,4270049.375,8.7,626404.1484,4270049.264,8.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,626404.1484,4270049.264,8.7,626404.1502,4270049.153,8.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,626404.1502,4270049.153,8.7,626404.0631,4270049.151,8.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,626404.0631,4270049.151,8.6,626404.1502,4270049.153,8.6,0,2,1,2.29540306399812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,626404.1502,4270049.153,8.6,626404.746,4270050.05,8.7,0,2,1,3.69749110383178e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,626404.746,4270050.05,8.7,626405.6833,4270051.397,8.8,0,2,1,1.82495201188312e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,626405.6833,4270051.397,8.8,626407.2948,4270054.197,8.9,0,2,1,6.18714072677507e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,626407.2948,4270054.197,8.9,626409.3313,4270057.67,9,0,2,1,4.96596532707489e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,626409.3313,4270057.67,9,626411.4427,4270061.922,9,0,2,1,4.21342527390197e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,626411.4427,4270061.922,9,626413.7231,4270066.509,9,0,2,1,3.90432381328516e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,626413.7231,4270066.509,9,626416.1707,4270071.542,9.1,0,2,1,8.93173388918453e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,626416.1707,4270071.542,9.1,626418.7036,4270076.688,9.3,0,2,1,5.22735329425139e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,626418.7036,4270076.688,9.3,626421.3149,4270082.39,9.4,0,2,1,3.18854264644056e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,626421.3149,4270082.39,9.4,626423.921,4270088.425,9.5,0,2,1,6.08413268450686e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,626423.921,4270088.425,9.5,626426.6855,4270095.462,9.2,0,2,1,5.28673631646499e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,626426.6855,4270095.462,9.2,626429.5301,4270102.944,8.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,626429.5301,4270102.944,8.8,626431.7631,4270110.527,8.5,0,2,1,1.26409263066722e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,626431.7631,4270110.527,8.5,626433.8219,4270118.107,8.2,0,2,1,3.81642884879708e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,626433.8219,4270118.107,8.2,626435.7135,4270125.241,8,0,2,1,1.35446012965605e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,626435.7135,4270125.241,8,626437.4325,4270132.261,7.8,0,2,1,2.76615614195237e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,626437.4325,4270132.261,7.8,626438.7265,4270138.609,7.4,0,2,1,6.16308817675457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,626438.7265,4270138.609,7.4,626439.8497,4270144.731,6.9,0,2,1,4.80392233802428e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,626439.8497,4270144.731,6.9,626440.9087,4270149.41,6.4,0,2,1,2.07340180047913e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,626440.9087,4270149.41,6.4,626441.8074,4270153.198,6,0,2,1,2.55506880975199e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,626441.8074,4270153.198,6,626442.3646,4270156.537,5.5,0,2,1,2.92254756361041e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,626442.3646,4270156.537,5.5,626442.664,4270159.65,5.1,0,2,1,3.17205051780248e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,626442.664,4270159.65,5.1,626443.0663,4270161.765,5,0,2,1,4.63916098992059e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,626443.0663,4270161.765,5,626443.392,4270163.213,5.1,0,2,1,6.72195136462765e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,626443.392,4270163.213,5.1,626443.5522,4270164.104,5.2,0,2,1,1.09850741798551e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,626443.5522,4270164.104,5.2,626443.6323,4270164.549,5.3,0,2,1,2.15829531827069e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,626443.6323,4270164.549,5.3,626443.5434,4270164.658,5.3,0,2,1,1.41743641259771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,626443.5434,4270164.658,5.3,626443.3692,4270164.656,5.2,0,2,1,9.95454302722063e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,626443.3692,4270164.656,5.2,626443.2663,4270165.653,5.1,0,2,1,4.96213812688474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,626443.2663,4270165.653,5.1,626443.1564,4270167.094,5,0,2,1,4.83130005390344e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,626443.1564,4270167.094,5,626443.7206,4270169.989,5.1,0,2,1,1.69431237481859e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,626443.7206,4270169.989,5.1,626444.5339,4270173.665,5.3,0,2,1,1.59150422113232e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,626444.5339,4270173.665,5.3,626444.8631,4270174.891,5.4,0,2,1,3.14085931762582e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,626444.8631,4270174.891,5.4,626445.8607,4270183.454,5.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,626445.8607,4270183.454,5.5,626446.5062,4270192.233,5.3,0,2,1,6.81425989567799e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,626446.5062,4270192.233,5.3,626446.5753,4270198.894,4.9,0,2,1,5.99397807649921e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,626446.5753,4270198.894,4.9,626446.4753,4270205.219,4.6,0,2,1,3.15794070349457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,626446.4753,4270205.219,4.6,626446.2918,4270211.321,4.2,0,2,1,4.90366381073015e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,626446.2918,4270211.321,4.2,626446.089,4270218.644,3.9,0,2,1,6.8197441412776e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,626446.089,4270218.644,3.9,626445.9645,4270226.523,3.5,0,2,1,6.33708369960975e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,626445.9645,4270226.523,3.5,626445.5664,4270235.174,3.2,0,2,1,4.61576531145797e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,626445.5664,4270235.174,3.2,626445.0759,4270244.158,3,0,2,1,5.55633185352151e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,626445.0759,4270244.158,3,626444.8275,4270254.366,3.3,0,2,1,2.93674912549827e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,626444.8275,4270254.366,3.3,626444.6557,4270265.241,3.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,626444.6557,4270265.241,3.8,626444.5622,4270276.672,4.2,0,2,1,2.62266184877041e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,626444.5622,4270276.672,4.2,626444.4653,4270288.325,4.5,0,2,1,3.43124136669113e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,626444.4653,4270288.325,4.5,626444.9729,4270300.321,4.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,626444.9729,4270300.321,4.9,626445.6512,4270312.542,5.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,626445.6512,4270312.542,5.4,626446.4043,4270325.541,5.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,626446.4043,4270325.541,5.8,626447.1522,4270338.872,6.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,626447.1522,4270338.872,6.1,626447.5552,4270351.976,6.2,0,2,1,3.05092435514128e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,626447.5552,4270351.976,6.2,626447.7838,4270365.078,6.1,0,2,1,7.63135604570041e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,626447.7838,4270365.078,6.1,626447.8453,4270377.733,6.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,626447.8453,4270377.733,6.1,626447.7361,4270390.163,6.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,626447.7361,4270390.163,6.2,626447.4719,4270401.37,6.5,0,2,1,2.67527100406095e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,626447.4719,4270401.37,6.5,626447.2147,4270412.132,6.9,0,2,1,1.8564402105681e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,626447.2147,4270412.132,6.9,626447.6737,4270421.685,7.5,0,2,1,1.04351886199256e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,626447.6737,4270421.685,7.5,626448.4046,4270430.577,8.2,0,2,1,2.23492399406674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,626448.4046,4270430.577,8.2,626450.3709,4270438.489,8.8,0,2,1,2.44657528777776e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,626450.3709,4270438.489,8.8,626453.13,4270445.858,9.4,0,2,1,2.53424162460598e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,626453.13,4270445.858,9.4,626457.8266,4270451.927,9.6,0,2,1,2.60552363457116e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,626457.8266,4270451.927,9.6,626463.6663,4270457.347,9.7,0,2,1,2.51000996082518e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,626463.6663,4270457.347,9.7,626471.6266,4270460.914,9.8,0,2,1,2.29269008588268e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,626471.6266,4270460.914,9.8,626480.648,4270463.498,10,0,2,1,4.26145510117301e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,626480.648,4270463.498,10,626490.5458,4270465.763,9.9,0,2,1,1.96961724958801e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,626490.5458,4270465.763,9.9,626500.7956,4270467.812,9.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,626500.7956,4270467.812,9.6,626511.1044,4270471.638,9.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,626511.1044,4270471.638,9.4,626521.4009,4270476.241,9.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,626521.4009,4270476.241,9.3,626530.6082,4270483.602,9.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,626530.6082,4270483.602,9.1,626539.2717,4270492.285,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,626539.2717,4270492.285,9,626546.6893,4270502.615,8.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,626546.6893,4270502.615,8.8,626553.5701,4270513.823,8.6,0,2,1,1.52048289606243e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,626553.5701,4270513.823,8.6,626560.1007,4270525.137,8.4,0,2,1,3.06157641878627e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,626560.1007,4270525.137,8.4,626566.3664,4270536.669,8.2,0,2,1,7.61861140493069e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,626566.3664,4270536.669,8.2,626573.3378,4270547.658,8.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,626573.3378,4270547.658,8.1,626580.8372,4270558.321,8.2,0,2,1,2.30116594793571e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,626580.8372,4270558.321,8.2,626590.0127,4270567.679,8.1,0,2,1,4.57797590711538e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,626590.0127,4270567.679,8.1,626600.0716,4270576.274,8,0,2,1,5.29049210527336e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,626600.0716,4270576.274,8,626612.091,4270582.125,7.6,0,2,1,4.48637350634457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,626612.091,4270582.125,7.6,626625.0896,4270586.66,7.2,0,2,1,6.5346686732243e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,626625.0896,4270586.66,7.2,626640.1164,4270589.673,7,0,2,1,7.82923526562683e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,626640.1164,4270589.673,7,626656.1991,4270592.036,7,0,2,1,3.07588987510333e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,626656.1991,4270592.036,7,626672.9004,4270593.854,7,0,2,1,1.7857162011075e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,626672.9004,4270593.854,7,626690.0443,4270595.236,6.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,626690.0443,4270595.236,6.9,626707.622,4270596.735,6.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,626707.622,4270596.735,6.8,626725.5481,4270598.24,6.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,626725.5481,4270598.24,6.7,626744.4308,4270599.871,6.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,626744.4308,4270599.871,6.7,626763.7489,4270601.509,6.8,0,2,1,6.18946980921151e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,626763.7489,4270601.509,6.8,626784.1107,4270603.274,6.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,626784.1107,4270603.274,6.6,626804.9081,4270605.047,6.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,626804.9081,4270605.047,6.4,626825.9721,4270606.491,6.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,626825.9721,4270606.491,6.2,626847.2138,4270607.715,6.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,626847.2138,4270607.715,6.1,626854.5261,4270608.164,6.1,0,2,1,2.72998330113713e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,626854.5261,4270608.164,6.1,626883.5297,4270608.957,6.4,0,2,1,2.41246075461402e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,626883.5297,4270608.957,6.4,626913.4916,4270609.765,6.5,0,2,1,2.00180529006655e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,626913.4916,4270609.765,6.5,626935.9652,4270610.233,6.6,0,2,1,2.2243284843392e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,626935.9652,4270610.233,6.6,626958.4388,4270610.7,6.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,626958.4388,4270610.7,6.6,626980.7417,4270610.943,6.5,0,2,1,1.79336399190701e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,626980.7417,4270610.943,6.5,627003.21,4270611.744,6,0,2,1,4.89146627203514e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,627003.21,4270611.744,6,627025.7637,4270612.656,5.3,0,2,1,5.31373142681491e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,627025.7637,4270612.656,5.3,627048.6694,4270613.353,4.9,0,2,1,4.79935718980498e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,627048.6694,4270613.353,4.9,627071.7528,4270613.831,4.8,0,2,1,4.33114920596398e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,627071.7528,4270613.831,4.8,627095.1882,4270614.092,4.7,0,2,1,2.56004869526651e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,627095.1882,4270614.092,4.7,627118.7978,4270614.356,4.8,0,2,1,4.23525980686066e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,627118.7978,4270614.356,4.8,627142.6687,4270614.624,4.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,627142.6687,4270614.624,4.7,627166.7122,4270615.006,4.6,0,2,1,3.32686452665854e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,627166.7122,4270615.006,4.6,627191.104,4270615.394,4.5,0,2,1,1.63966922323127e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,627191.104,4270615.394,4.5,627215.583,4270615.783,4.3,0,2,1,8.16896593731214e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,627215.583,4270615.783,4.3,627240.1509,4270616.062,4.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,627240.1509,4270616.062,4.1,627264.6334,4270616.23,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,627264.6334,4270616.23,4,627289.0288,4270616.396,3.9,0,2,1,4.09900189586667e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,627289.0288,4270616.396,3.9,627313.4225,4270616.673,3.8,0,2,1,2.45947725210449e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,627313.4225,4270616.673,3.8,627337.729,4270616.948,4,0,2,1,2.87960093298939e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,627337.729,4270616.948,4,627361.9467,4270617.334,4.4,0,2,1,2.47687960550762e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,627361.9467,4270617.334,4.4,627386.2497,4270617.832,4.6,0,2,1,1.64548599696723e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,627386.2497,4270617.832,4.6,627410.5527,4270618.329,4.7,0,2,1,1.64552766497374e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,627410.5527,4270618.329,4.7,627434.8504,4270619.16,4.7,0,2,1,1.23396322929179e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,627434.8504,4270619.16,4.7,627459.1463,4270620.102,4.8,0,2,1,8.2255804909367e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,627459.1463,4270620.102,4.8,627483.5205,4270621.601,5,0,2,1,8.1896624400332e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,627483.5205,4270621.601,5,627507.8912,4270623.321,5.2,0,2,1,8.18594432789361e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,627507.8912,4270623.321,5.2,627532.253,4270625.596,5.3,0,2,1,4.08696548409905e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,627532.253,4270625.596,5.3,627556.6095,4270628.204,5.3,0,2,1,4.08234133085364e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,627556.6095,4270628.204,5.3,627580.8718,4270631.255,5.3,0,2,1,4.08942022445967e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,627580.8718,4270631.255,5.3,627605.1288,4270634.639,5.3,0,2,1,8.16598441894732e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,627605.1288,4270634.639,5.3,627629.2898,4270638.576,4.9,0,2,1,8.16894490677507e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,627629.2898,4270638.576,4.9,627653.3583,4270642.845,4.4,0,2,1,8.1801939370113e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,627653.3583,4270642.845,4.4,627677.3327,4270647.556,4.3,0,2,1,8.18561929357278e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,627677.3327,4270647.556,4.3,627701.2163,4270652.488,4.4,0,2,1,8.2008281854008e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,627701.2163,4270652.488,4.4,627724.9186,4270657.862,4.6,0,2,1,8.22891192796884e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,627724.9186,4270657.862,4.6,627748.6156,4270663.568,4.8,0,2,1,8.20508315206855e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,627748.6156,4270663.568,4.8,627772.133,4270669.604,5.1,0,2,1,8.23668907216456e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,627772.133,4270669.604,5.1,627795.5579,4270675.972,5.5,0,2,1,8.23778728881578e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,627795.5579,4270675.972,5.5,627818.8886,4270682.783,5.9,0,2,1,8.22783926258761e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,627818.8886,4270682.783,5.9,627842.2157,4270689.815,6.4,0,2,1,8.20705728278089e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,627842.2157,4270689.815,6.4,627865.3632,4270697.178,6.9,0,2,1,8.2319962250041e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,627865.3632,4270697.178,6.9,627888.4218,4270704.651,7.3,0,2,1,8.24999208516384e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,627888.4218,4270704.651,7.3,627911.2991,4270712.564,7.6,0,2,1,8.26133824889568e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,627911.2991,4270712.564,7.6,627934.1745,4270720.589,7.8,0,2,1,4.124913812968e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,627934.1745,4270720.589,7.8,627957.0481,4270728.725,7.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,627957.0481,4270728.725,7.9,627979.9199,4270736.971,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,627979.9199,4270736.971,8,628002.7934,4270745.107,7.9,0,2,1,4.11903318860328e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,628002.7934,4270745.107,7.9,628025.6668,4270753.243,7.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,628025.6668,4270753.243,7.8,628048.5403,4270761.379,7.8,0,2,1,4.11907470249338e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,628048.5403,4270761.379,7.8,628071.5025,4270769.405,7.9,0,2,1,8.22203683484177e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,628071.5025,4270769.405,7.9,628094.463,4270777.543,7.9,0,2,1,8.21024243671851e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,628094.463,4270777.543,7.9,628117.4234,4270785.68,7.9,0,2,1,8.21024898541879e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,628117.4234,4270785.68,7.9,628140.3873,4270793.596,7.9,0,2,1,8.23387610711159e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,628140.3873,4270793.596,7.9,628163.3511,4270801.512,7.8,0,2,1,8.23381273800909e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,628163.3511,4270801.512,7.8,628186.2261,4270809.537,7.8,0,2,1,8.2501804827014e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,628186.2261,4270809.537,7.8,628209.0974,4270817.785,7.8,0,2,1,8.22608330104345e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,628209.0974,4270817.785,7.8,628231.974,4270825.699,7.6,0,2,1,8.26178278658622e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,628231.974,4270825.699,7.6,628254.8506,4270833.614,7.4,0,2,1,8.26178920958007e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,628254.8506,4270833.614,7.4,628262.6498,4270836.292,7.3,0,2,1,2.42520627970647e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
